Date,Ride,Average Wait Time (mins),Max Wait Time (mins)
2018-02-18,Tweety’s Escape,8.0,10.0
2018-02-18,Buccaneer,5.0,10.0
2018-02-18,Swashbuckler,5.0,10.0
2018-02-18,Magic Flyer,5.0,5.0
2018-02-18,Whistlestop Train,5.0,5.0
2018-02-18,Cyclone 500,,
2018-02-18,Dive Devil,,
2018-02-18,Aftermath 2: Chaos Rising,,
2018-02-18,Chupacabra,,
2018-02-18,CraZanity,,
2018-02-18,Damned 'N Disguise,,
2018-02-18,Dead End,,
2018-02-18,Demon’s Door,,
2018-02-18,Exile Hill,,
2018-02-18,GREEN LANTERN: First Flight,,
2018-02-18,Jet Stream,,
2018-02-18,NEW! Suicide Squad: The Six Flags Fright Fest Expe,,
2018-02-18,Nightmares: A Twisted Fantasy,,
2018-02-18,Red’s Revenge,,
2018-02-18,Sandblasters,,
2018-02-18,Scrambler,,
2018-02-18,SlingShot,,
2018-02-18,TERRORtory Twisted,,
2018-02-18,Tidal Wave,,
2018-02-18,Toyz of Terror 3D,,
2018-02-18,Vault 666,,
2018-02-18,Willoughby’s Resurrected,,
2018-02-19,X2,70.0,70.0
2018-02-19,Full Throttle,60.0,70.0
2018-02-19,Tatsu,56.0,70.0
2018-02-19,Twisted Colossus,53.0,70.0
2018-02-19,SUPERMAN: Escape from Krypton,52.0,70.0
2018-02-19,Goliath,39.0,55.0
2018-02-19,THE RIDDLER’S Revenge,32.0,55.0
2018-02-19,BATMAN The Ride,32.0,55.0
2018-02-19,Apocalypse,29.0,45.0
2018-02-19,Justice League: Battle for Metropolis,25.0,70.0
2018-02-19,Scream,23.0,35.0
2018-02-19,The New Revolution – Classic,19.0,35.0
2018-02-19,Gold Rusher,17.0,35.0
2018-02-19,Road Runner Express,16.0,20.0
2018-02-19,LEX LUTHOR: Drop of Doom,15.0,15.0
2018-02-19,Canyon Blaster,10.0,10.0
2018-02-19,Daffy’s Adventure Tours,10.0,10.0
2018-02-19,Elmer's Weather Balloons,10.0,10.0
2018-02-19,Merrie Melodies Carousel,10.0,10.0
2018-02-19,Pepe LePew’s Tea Party,10.0,10.0
2018-02-19,Speedy Gonzales Hot Rod Racers,10.0,10.0
2018-02-19,Sylvester’s Pounce and Bounce,10.0,10.0
2018-02-19,Taz’s Trucking Co.,10.0,10.0
2018-02-19,Tweety’s Escape,10.0,10.0
2018-02-19,Yosemite Sam’s Flight School,10.0,10.0
2018-02-19,Roaring Rapids,9.0,20.0
2018-02-19,Ninja,8.0,25.0
2018-02-19,Buccaneer,8.0,10.0
2018-02-19,Swashbuckler,8.0,10.0
2018-02-19,Magic Flyer,6.0,10.0
2018-02-19,Viper,6.0,10.0
2018-02-19,Grand American Carousel,5.0,5.0
2018-02-19,THE FLASH Speed Force,5.0,5.0
2018-02-19,The Looney Tunes Lodge,5.0,5.0
2018-02-19,WONDER WOMAN Lasso of Truth,5.0,5.0
2018-02-19,Whistlestop Train,5.0,5.0
2018-02-19,Cyclone 500,,
2018-02-19,Dive Devil,,
2018-02-19,Aftermath 2: Chaos Rising,,
2018-02-19,Chupacabra,,
2018-02-19,CraZanity,,
2018-02-19,Damned 'N Disguise,,
2018-02-19,Dead End,,
2018-02-19,Demon’s Door,,
2018-02-19,Exile Hill,,
2018-02-19,GREEN LANTERN: First Flight,,
2018-02-19,Jet Stream,,
2018-02-19,NEW! Suicide Squad: The Six Flags Fright Fest Expe,,
2018-02-19,Nightmares: A Twisted Fantasy,,
2018-02-19,Red’s Revenge,,
2018-02-19,Sandblasters,,
2018-02-19,Scrambler,,
2018-02-19,SlingShot,,
2018-02-19,TERRORtory Twisted,,
2018-02-19,Tidal Wave,,
2018-02-19,Toyz of Terror 3D,,
2018-02-19,Vault 666,,
2018-02-19,Willoughby’s Resurrected,,
2018-02-20,Tatsu,19.0,35.0
2018-02-20,X2,17.0,20.0
2018-02-20,Apocalypse,14.0,25.0
2018-02-20,The New Revolution – Classic,11.0,15.0
2018-02-20,Goliath,11.0,15.0
2018-02-20,Twisted Colossus,10.0,15.0
2018-02-20,Full Throttle,10.0,10.0
2018-02-20,SUPERMAN: Escape from Krypton,10.0,10.0
2018-02-20,BATMAN The Ride,8.0,10.0
2018-02-20,Justice League: Battle for Metropolis,8.0,10.0
2018-02-20,LEX LUTHOR: Drop of Doom,6.0,10.0
2018-02-20,Scream,5.0,10.0
2018-02-20,THE RIDDLER’S Revenge,5.0,10.0
2018-02-20,Buccaneer,5.0,5.0
2018-02-20,Canyon Blaster,5.0,5.0
2018-02-20,Daffy’s Adventure Tours,5.0,5.0
2018-02-20,Gold Rusher,5.0,5.0
2018-02-20,Grand American Carousel,5.0,5.0
2018-02-20,Magic Flyer,5.0,5.0
2018-02-20,Merrie Melodies Carousel,5.0,5.0
2018-02-20,Ninja,5.0,5.0
2018-02-20,Pepe LePew’s Tea Party,5.0,5.0
2018-02-20,Road Runner Express,5.0,5.0
2018-02-20,Roaring Rapids,5.0,5.0
2018-02-20,Speedy Gonzales Hot Rod Racers,5.0,5.0
2018-02-20,Swashbuckler,5.0,5.0
2018-02-20,Sylvester’s Pounce and Bounce,5.0,5.0
2018-02-20,THE FLASH Speed Force,5.0,5.0
2018-02-20,Taz’s Trucking Co.,5.0,5.0
2018-02-20,The Looney Tunes Lodge,5.0,5.0
2018-02-20,Tweety’s Escape,5.0,5.0
2018-02-20,Viper,5.0,5.0
2018-02-20,WONDER WOMAN Lasso of Truth,5.0,5.0
2018-02-20,Whistlestop Train,5.0,5.0
2018-02-20,Yosemite Sam’s Flight School,5.0,5.0
2018-02-20,Cyclone 500,,
2018-02-20,Dive Devil,,
2018-02-20,Elmer's Weather Balloons,,
2018-02-20,Aftermath 2: Chaos Rising,,
2018-02-20,Chupacabra,,
2018-02-20,CraZanity,,
2018-02-20,Damned 'N Disguise,,
2018-02-20,Dead End,,
2018-02-20,Demon’s Door,,
2018-02-20,Exile Hill,,
2018-02-20,GREEN LANTERN: First Flight,,
2018-02-20,Jet Stream,,
2018-02-20,NEW! Suicide Squad: The Six Flags Fright Fest Expe,,
2018-02-20,Nightmares: A Twisted Fantasy,,
2018-02-20,Red’s Revenge,,
2018-02-20,Sandblasters,,
2018-02-20,Scrambler,,
2018-02-20,SlingShot,,
2018-02-20,TERRORtory Twisted,,
2018-02-20,Tidal Wave,,
2018-02-20,Toyz of Terror 3D,,
2018-02-20,Vault 666,,
2018-02-20,Willoughby’s Resurrected,,
2018-02-21,Tatsu,16.0,25.0
2018-02-21,X2,14.0,20.0
2018-02-21,The New Revolution – Classic,13.0,30.0
2018-02-21,SUPERMAN: Escape from Krypton,11.0,25.0
2018-02-21,Twisted Colossus,11.0,15.0
2018-02-21,Justice League: Battle for Metropolis,9.0,15.0
2018-02-21,THE RIDDLER’S Revenge,8.0,10.0
2018-02-21,BATMAN The Ride,8.0,10.0
2018-02-21,Goliath,8.0,10.0
2018-02-21,Scream,8.0,10.0
2018-02-21,Apocalypse,7.0,15.0
2018-02-21,Full Throttle,6.0,10.0
2018-02-21,Buccaneer,5.0,5.0
2018-02-21,Canyon Blaster,5.0,5.0
2018-02-21,Daffy’s Adventure Tours,5.0,5.0
2018-02-21,Elmer's Weather Balloons,5.0,5.0
2018-02-21,Gold Rusher,5.0,5.0
2018-02-21,Grand American Carousel,5.0,5.0
2018-02-21,LEX LUTHOR: Drop of Doom,5.0,5.0
2018-02-21,Magic Flyer,5.0,5.0
2018-02-21,Merrie Melodies Carousel,5.0,5.0
2018-02-21,Ninja,5.0,5.0
2018-02-21,Pepe LePew’s Tea Party,5.0,5.0
2018-02-21,Road Runner Express,5.0,5.0
2018-02-21,Roaring Rapids,5.0,5.0
2018-02-21,Speedy Gonzales Hot Rod Racers,5.0,5.0
2018-02-21,Swashbuckler,5.0,5.0
2018-02-21,Sylvester’s Pounce and Bounce,5.0,5.0
2018-02-21,THE FLASH Speed Force,5.0,5.0
2018-02-21,Taz’s Trucking Co.,5.0,5.0
2018-02-21,The Looney Tunes Lodge,5.0,5.0
2018-02-21,Tweety’s Escape,5.0,5.0
2018-02-21,Viper,5.0,5.0
2018-02-21,WONDER WOMAN Lasso of Truth,5.0,5.0
2018-02-21,Whistlestop Train,5.0,5.0
2018-02-21,Cyclone 500,,
2018-02-21,Dive Devil,,
2018-02-21,Yosemite Sam’s Flight School,,
2018-02-21,Aftermath 2: Chaos Rising,,
2018-02-21,Chupacabra,,
2018-02-21,CraZanity,,
2018-02-21,Damned 'N Disguise,,
2018-02-21,Dead End,,
2018-02-21,Demon’s Door,,
2018-02-21,Exile Hill,,
2018-02-21,GREEN LANTERN: First Flight,,
2018-02-21,Jet Stream,,
2018-02-21,NEW! Suicide Squad: The Six Flags Fright Fest Expe,,
2018-02-21,Nightmares: A Twisted Fantasy,,
2018-02-21,Red’s Revenge,,
2018-02-21,Sandblasters,,
2018-02-21,Scrambler,,
2018-02-21,SlingShot,,
2018-02-21,TERRORtory Twisted,,
2018-02-21,Tidal Wave,,
2018-02-21,Toyz of Terror 3D,,
2018-02-21,Vault 666,,
2018-02-21,Willoughby’s Resurrected,,
2018-02-22,X2,16.0,20.0
2018-02-22,SUPERMAN: Escape from Krypton,13.0,20.0
2018-02-22,The New Revolution – Classic,12.0,30.0
2018-02-22,Apocalypse,12.0,20.0
2018-02-22,Justice League: Battle for Metropolis,10.0,15.0
2018-02-22,Full Throttle,10.0,10.0
2018-02-22,Goliath,10.0,10.0
2018-02-22,Twisted Colossus,8.0,10.0
2018-02-22,Road Runner Express,8.0,10.0
2018-02-22,Scream,7.0,10.0
2018-02-22,BATMAN The Ride,7.0,10.0
2018-02-22,Tatsu,7.0,10.0
2018-02-22,Ninja,5.0,10.0
2018-02-22,Buccaneer,5.0,5.0
2018-02-22,Canyon Blaster,5.0,5.0
2018-02-22,Daffy’s Adventure Tours,5.0,5.0
2018-02-22,Elmer's Weather Balloons,5.0,5.0
2018-02-22,Gold Rusher,5.0,5.0
2018-02-22,Grand American Carousel,5.0,5.0
2018-02-22,LEX LUTHOR: Drop of Doom,5.0,5.0
2018-02-22,Magic Flyer,5.0,5.0
2018-02-22,Merrie Melodies Carousel,5.0,5.0
2018-02-22,Pepe LePew’s Tea Party,5.0,5.0
2018-02-22,Roaring Rapids,5.0,5.0
2018-02-22,Speedy Gonzales Hot Rod Racers,5.0,5.0
2018-02-22,Swashbuckler,5.0,5.0
2018-02-22,Sylvester’s Pounce and Bounce,5.0,5.0
2018-02-22,THE FLASH Speed Force,5.0,5.0
2018-02-22,THE RIDDLER’S Revenge,5.0,5.0
2018-02-22,Taz’s Trucking Co.,5.0,5.0
2018-02-22,The Looney Tunes Lodge,5.0,5.0
2018-02-22,Tweety’s Escape,5.0,5.0
2018-02-22,Viper,5.0,5.0
2018-02-22,WONDER WOMAN Lasso of Truth,5.0,5.0
2018-02-22,Whistlestop Train,5.0,5.0
2018-02-22,Yosemite Sam’s Flight School,5.0,5.0
2018-02-22,Cyclone 500,,
2018-02-22,Dive Devil,,
2018-02-22,Aftermath 2: Chaos Rising,,
2018-02-22,Chupacabra,,
2018-02-22,CraZanity,,
2018-02-22,Damned 'N Disguise,,
2018-02-22,Dead End,,
2018-02-22,Demon’s Door,,
2018-02-22,Exile Hill,,
2018-02-22,GREEN LANTERN: First Flight,,
2018-02-22,Jet Stream,,
2018-02-22,NEW! Suicide Squad: The Six Flags Fright Fest Expe,,
2018-02-22,Nightmares: A Twisted Fantasy,,
2018-02-22,Red’s Revenge,,
2018-02-22,Sandblasters,,
2018-02-22,Scrambler,,
2018-02-22,SlingShot,,
2018-02-22,TERRORtory Twisted,,
2018-02-22,Tidal Wave,,
2018-02-22,Toyz of Terror 3D,,
2018-02-22,Vault 666,,
2018-02-22,Willoughby’s Resurrected,,
2018-02-23,Apocalypse,35.0,35.0
2018-02-23,Goliath,30.0,30.0
2018-02-23,SUPERMAN: Escape from Krypton,20.0,20.0
2018-02-23,Tatsu,20.0,20.0
2018-02-23,Twisted Colossus,20.0,20.0
2018-02-23,THE RIDDLER’S Revenge,15.0,15.0
2018-02-23,BATMAN The Ride,10.0,10.0
2018-02-23,Full Throttle,10.0,10.0
2018-02-23,Justice League: Battle for Metropolis,10.0,10.0
2018-02-23,Scream,10.0,10.0
2018-02-23,The New Revolution – Classic,10.0,10.0
2018-02-23,Viper,10.0,10.0
2018-02-23,Buccaneer,5.0,5.0
2018-02-23,Canyon Blaster,5.0,5.0
2018-02-23,Daffy’s Adventure Tours,5.0,5.0
2018-02-23,Elmer's Weather Balloons,5.0,5.0
2018-02-23,Gold Rusher,5.0,5.0
2018-02-23,Grand American Carousel,5.0,5.0
2018-02-23,Magic Flyer,5.0,5.0
2018-02-23,Merrie Melodies Carousel,5.0,5.0
2018-02-23,Ninja,5.0,5.0
2018-02-23,Pepe LePew’s Tea Party,5.0,5.0
2018-02-23,Road Runner Express,5.0,5.0
2018-02-23,Roaring Rapids,5.0,5.0
2018-02-23,Speedy Gonzales Hot Rod Racers,5.0,5.0
2018-02-23,Swashbuckler,5.0,5.0
2018-02-23,Sylvester’s Pounce and Bounce,5.0,5.0
2018-02-23,THE FLASH Speed Force,5.0,5.0
2018-02-23,Taz’s Trucking Co.,5.0,5.0
2018-02-23,The Looney Tunes Lodge,5.0,5.0
2018-02-23,Tweety’s Escape,5.0,5.0
2018-02-23,WONDER WOMAN Lasso of Truth,5.0,5.0
2018-02-23,Whistlestop Train,5.0,5.0
2018-02-23,Yosemite Sam’s Flight School,5.0,5.0
2018-02-23,Cyclone 500,,
2018-02-23,Dive Devil,,
2018-02-23,SlingShot,,
2018-02-23,LEX LUTHOR: Drop of Doom,,
2018-02-23,X2,,
2018-02-23,Aftermath 2: Chaos Rising,,
2018-02-23,Chupacabra,,
2018-02-23,CraZanity,,
2018-02-23,Damned 'N Disguise,,
2018-02-23,Dead End,,
2018-02-23,Demon’s Door,,
2018-02-23,Exile Hill,,
2018-02-23,GREEN LANTERN: First Flight,,
2018-02-23,Jet Stream,,
2018-02-23,NEW! Suicide Squad: The Six Flags Fright Fest Expe,,
2018-02-23,Nightmares: A Twisted Fantasy,,
2018-02-23,Red’s Revenge,,
2018-02-23,Sandblasters,,
2018-02-23,Scrambler,,
2018-02-23,TERRORtory Twisted,,
2018-02-23,Tidal Wave,,
2018-02-23,Toyz of Terror 3D,,
2018-02-23,Vault 666,,
2018-02-23,Willoughby’s Resurrected,,
2018-02-24,Twisted Colossus,52.0,70.0
2018-02-24,SUPERMAN: Escape from Krypton,42.0,70.0
2018-02-24,X2,41.0,70.0
2018-02-24,Tatsu,39.0,70.0
2018-02-24,Full Throttle,30.0,35.0
2018-02-24,Goliath,28.0,35.0
2018-02-24,Justice League: Battle for Metropolis,28.0,55.0
2018-02-24,Apocalypse,26.0,35.0
2018-02-24,LEX LUTHOR: Drop of Doom,20.0,35.0
2018-02-24,THE RIDDLER’S Revenge,20.0,35.0
2018-02-24,The New Revolution – Classic,16.0,35.0
2018-02-24,Scream,15.0,20.0
2018-02-24,Road Runner Express,12.0,15.0
2018-02-24,Gold Rusher,11.0,15.0
2018-02-24,Roaring Rapids,11.0,25.0
2018-02-24,Buccaneer,11.0,20.0
2018-02-24,BATMAN The Ride,10.0,15.0
2018-02-24,Viper,9.0,25.0
2018-02-24,Canyon Blaster,9.0,10.0
2018-02-24,Swashbuckler,9.0,10.0
2018-02-24,Ninja,7.0,10.0
2018-02-24,Speedy Gonzales Hot Rod Racers,7.0,10.0
2018-02-24,Daffy’s Adventure Tours,5.0,5.0
2018-02-24,Elmer's Weather Balloons,5.0,5.0
2018-02-24,Grand American Carousel,5.0,5.0
2018-02-24,Magic Flyer,5.0,5.0
2018-02-24,Merrie Melodies Carousel,5.0,5.0
2018-02-24,Pepe LePew’s Tea Party,5.0,5.0
2018-02-24,Sylvester’s Pounce and Bounce,5.0,5.0
2018-02-24,THE FLASH Speed Force,5.0,5.0
2018-02-24,Taz’s Trucking Co.,5.0,5.0
2018-02-24,The Looney Tunes Lodge,5.0,5.0
2018-02-24,Tweety’s Escape,5.0,5.0
2018-02-24,WONDER WOMAN Lasso of Truth,5.0,5.0
2018-02-24,Whistlestop Train,5.0,5.0
2018-02-24,Yosemite Sam’s Flight School,5.0,5.0
2018-02-24,Cyclone 500,,
2018-02-24,Dive Devil,,
2018-02-24,SlingShot,,
2018-02-24,Aftermath 2: Chaos Rising,,
2018-02-24,Chupacabra,,
2018-02-24,CraZanity,,
2018-02-24,Damned 'N Disguise,,
2018-02-24,Dead End,,
2018-02-24,Demon’s Door,,
2018-02-24,Exile Hill,,
2018-02-24,GREEN LANTERN: First Flight,,
2018-02-24,Jet Stream,,
2018-02-24,NEW! Suicide Squad: The Six Flags Fright Fest Expe,,
2018-02-24,Nightmares: A Twisted Fantasy,,
2018-02-24,Red’s Revenge,,
2018-02-24,Sandblasters,,
2018-02-24,Scrambler,,
2018-02-24,TERRORtory Twisted,,
2018-02-24,Tidal Wave,,
2018-02-24,Toyz of Terror 3D,,
2018-02-24,Vault 666,,
2018-02-24,Willoughby’s Resurrected,,
2018-02-25,Twisted Colossus,55.0,70.0
2018-02-25,Goliath,52.0,70.0
2018-02-25,LEX LUTHOR: Drop of Doom,51.0,70.0
2018-02-25,Full Throttle,49.0,70.0
2018-02-25,SUPERMAN: Escape from Krypton,47.0,70.0
2018-02-25,Tatsu,40.0,70.0
2018-02-25,X2,37.0,55.0
2018-02-25,Justice League: Battle for Metropolis,37.0,55.0
2018-02-25,Viper,32.0,70.0
2018-02-25,Roaring Rapids,32.0,70.0
2018-02-25,Apocalypse,29.0,50.0
2018-02-25,BATMAN The Ride,26.0,35.0
2018-02-25,Scream,25.0,35.0
2018-02-25,THE RIDDLER’S Revenge,22.0,55.0
2018-02-25,Gold Rusher,16.0,25.0
2018-02-25,The New Revolution – Classic,12.0,15.0
2018-02-25,Road Runner Express,10.0,10.0
2018-02-25,Ninja,7.0,10.0
2018-02-25,Buccaneer,6.0,10.0
2018-02-25,Canyon Blaster,5.0,5.0
2018-02-25,Daffy’s Adventure Tours,5.0,5.0
2018-02-25,Elmer's Weather Balloons,5.0,5.0
2018-02-25,Grand American Carousel,5.0,5.0
2018-02-25,Magic Flyer,5.0,5.0
2018-02-25,Merrie Melodies Carousel,5.0,5.0
2018-02-25,Pepe LePew’s Tea Party,5.0,5.0
2018-02-25,Speedy Gonzales Hot Rod Racers,5.0,5.0
2018-02-25,Swashbuckler,5.0,5.0
2018-02-25,Sylvester’s Pounce and Bounce,5.0,5.0
2018-02-25,THE FLASH Speed Force,5.0,5.0
2018-02-25,Taz’s Trucking Co.,5.0,5.0
2018-02-25,The Looney Tunes Lodge,5.0,5.0
2018-02-25,Tweety’s Escape,5.0,5.0
2018-02-25,WONDER WOMAN Lasso of Truth,5.0,5.0
2018-02-25,Whistlestop Train,5.0,5.0
2018-02-25,Cyclone 500,,
2018-02-25,Dive Devil,,
2018-02-25,SlingShot,,
2018-02-25,Aftermath 2: Chaos Rising,,
2018-02-25,Chupacabra,,
2018-02-25,CraZanity,,
2018-02-25,Damned 'N Disguise,,
2018-02-25,Dead End,,
2018-02-25,Demon’s Door,,
2018-02-25,Exile Hill,,
2018-02-25,GREEN LANTERN: First Flight,,
2018-02-25,Jet Stream,,
2018-02-25,NEW! Suicide Squad: The Six Flags Fright Fest Expe,,
2018-02-25,Nightmares: A Twisted Fantasy,,
2018-02-25,Red’s Revenge,,
2018-02-25,Sandblasters,,
2018-02-25,Scrambler,,
2018-02-25,TERRORtory Twisted,,
2018-02-25,Tidal Wave,,
2018-02-25,Toyz of Terror 3D,,
2018-02-25,Vault 666,,
2018-02-25,Willoughby’s Resurrected,,
2018-02-25,Yosemite Sam’s Flight School,,
2018-02-26,SUPERMAN: Escape from Krypton,18.0,20.0
2018-02-26,Tatsu,14.0,25.0
2018-02-26,Apocalypse,13.0,25.0
2018-02-26,THE RIDDLER’S Revenge,12.0,20.0
2018-02-26,Justice League: Battle for Metropolis,12.0,15.0
2018-02-26,Goliath,11.0,20.0
2018-02-26,BATMAN The Ride,10.0,10.0
2018-02-26,Full Throttle,10.0,10.0
2018-02-26,The New Revolution – Classic,10.0,10.0
2018-02-26,Scream,9.0,10.0
2018-02-26,X2,6.0,10.0
2018-02-26,LEX LUTHOR: Drop of Doom,6.0,10.0
2018-02-26,Buccaneer,5.0,5.0
2018-02-26,Canyon Blaster,5.0,5.0
2018-02-26,Daffy’s Adventure Tours,5.0,5.0
2018-02-26,Elmer's Weather Balloons,5.0,5.0
2018-02-26,Gold Rusher,5.0,5.0
2018-02-26,Grand American Carousel,5.0,5.0
2018-02-26,Magic Flyer,5.0,5.0
2018-02-26,Merrie Melodies Carousel,5.0,5.0
2018-02-26,Ninja,5.0,5.0
2018-02-26,Pepe LePew’s Tea Party,5.0,5.0
2018-02-26,Road Runner Express,5.0,5.0
2018-02-26,Roaring Rapids,5.0,5.0
2018-02-26,Speedy Gonzales Hot Rod Racers,5.0,5.0
2018-02-26,Swashbuckler,5.0,5.0
2018-02-26,Sylvester’s Pounce and Bounce,5.0,5.0
2018-02-26,Taz’s Trucking Co.,5.0,5.0
2018-02-26,The Looney Tunes Lodge,5.0,5.0
2018-02-26,Tweety’s Escape,5.0,5.0
2018-02-26,Twisted Colossus,5.0,5.0
2018-02-26,Viper,5.0,5.0
2018-02-26,Whistlestop Train,5.0,5.0
2018-02-26,Cyclone 500,,
2018-02-26,Dive Devil,,
2018-02-26,SlingShot,,
2018-02-26,THE FLASH Speed Force,,
2018-02-26,WONDER WOMAN Lasso of Truth,,
2018-02-26,Yosemite Sam’s Flight School,,
2018-02-26,Aftermath 2: Chaos Rising,,
2018-02-26,Chupacabra,,
2018-02-26,CraZanity,,
2018-02-26,Damned 'N Disguise,,
2018-02-26,Dead End,,
2018-02-26,Demon’s Door,,
2018-02-26,Exile Hill,,
2018-02-26,GREEN LANTERN: First Flight,,
2018-02-26,Jet Stream,,
2018-02-26,NEW! Suicide Squad: The Six Flags Fright Fest Expe,,
2018-02-26,Nightmares: A Twisted Fantasy,,
2018-02-26,Red’s Revenge,,
2018-02-26,Sandblasters,,
2018-02-26,Scrambler,,
2018-02-26,TERRORtory Twisted,,
2018-02-26,Tidal Wave,,
2018-02-26,Toyz of Terror 3D,,
2018-02-26,Vault 666,,
2018-02-26,Willoughby’s Resurrected,,
2018-02-27,Goliath,10.0,10.0
2018-02-27,The New Revolution – Classic,10.0,10.0
2018-02-27,SUPERMAN: Escape from Krypton,9.0,10.0
2018-02-27,Tatsu,8.0,10.0
2018-02-27,Apocalypse,8.0,10.0
2018-02-27,Justice League: Battle for Metropolis,8.0,10.0
2018-02-27,X2,7.0,15.0
2018-02-27,THE RIDDLER’S Revenge,6.0,10.0
2018-02-27,BATMAN The Ride,5.0,10.0
2018-02-27,Scream,5.0,10.0
2018-02-27,Buccaneer,5.0,5.0
2018-02-27,Canyon Blaster,5.0,5.0
2018-02-27,Daffy’s Adventure Tours,5.0,5.0
2018-02-27,Elmer's Weather Balloons,5.0,5.0
2018-02-27,Full Throttle,5.0,5.0
2018-02-27,Gold Rusher,5.0,5.0
2018-02-27,Grand American Carousel,5.0,5.0
2018-02-27,LEX LUTHOR: Drop of Doom,5.0,5.0
2018-02-27,Magic Flyer,5.0,5.0
2018-02-27,Merrie Melodies Carousel,5.0,5.0
2018-02-27,Ninja,5.0,5.0
2018-02-27,Pepe LePew’s Tea Party,5.0,5.0
2018-02-27,Road Runner Express,5.0,5.0
2018-02-27,Roaring Rapids,5.0,5.0
2018-02-27,Speedy Gonzales Hot Rod Racers,5.0,5.0
2018-02-27,Swashbuckler,5.0,5.0
2018-02-27,Sylvester’s Pounce and Bounce,5.0,5.0
2018-02-27,Taz’s Trucking Co.,5.0,5.0
2018-02-27,The Looney Tunes Lodge,5.0,5.0
2018-02-27,Tweety’s Escape,5.0,5.0
2018-02-27,Viper,5.0,5.0
2018-02-27,WONDER WOMAN Lasso of Truth,5.0,5.0
2018-02-27,Whistlestop Train,5.0,5.0
2018-02-27,Cyclone 500,,
2018-02-27,Dive Devil,,
2018-02-27,SlingShot,,
2018-02-27,Aftermath 2: Chaos Rising,,
2018-02-27,Chupacabra,,
2018-02-27,CraZanity,,
2018-02-27,Damned 'N Disguise,,
2018-02-27,Dead End,,
2018-02-27,Demon’s Door,,
2018-02-27,Exile Hill,,
2018-02-27,GREEN LANTERN: First Flight,,
2018-02-27,Jet Stream,,
2018-02-27,NEW! Suicide Squad: The Six Flags Fright Fest Expe,,
2018-02-27,Nightmares: A Twisted Fantasy,,
2018-02-27,Red’s Revenge,,
2018-02-27,Sandblasters,,
2018-02-27,Scrambler,,
2018-02-27,TERRORtory Twisted,,
2018-02-27,THE FLASH Speed Force,,
2018-02-27,Tidal Wave,,
2018-02-27,Toyz of Terror 3D,,
2018-02-27,Twisted Colossus,,
2018-02-27,Vault 666,,
2018-02-27,Willoughby’s Resurrected,,
2018-02-27,Yosemite Sam’s Flight School,,
2018-02-28,Goliath,10.0,15.0
2018-02-28,SUPERMAN: Escape from Krypton,10.0,20.0
2018-02-28,Tatsu,10.0,10.0
2018-02-28,The New Revolution – Classic,9.0,10.0
2018-02-28,Justice League: Battle for Metropolis,8.0,15.0
2018-02-28,Apocalypse,8.0,10.0
2018-02-28,THE RIDDLER’S Revenge,7.0,10.0
2018-02-28,X2,7.0,10.0
2018-02-28,BATMAN The Ride,5.0,10.0
2018-02-28,Ninja,5.0,10.0
2018-02-28,Scream,5.0,10.0
2018-02-28,Buccaneer,5.0,5.0
2018-02-28,Canyon Blaster,5.0,5.0
2018-02-28,Daffy’s Adventure Tours,5.0,5.0
2018-02-28,Elmer's Weather Balloons,5.0,5.0
2018-02-28,Full Throttle,5.0,5.0
2018-02-28,Gold Rusher,5.0,5.0
2018-02-28,Grand American Carousel,5.0,5.0
2018-02-28,LEX LUTHOR: Drop of Doom,5.0,5.0
2018-02-28,Magic Flyer,5.0,5.0
2018-02-28,Merrie Melodies Carousel,5.0,5.0
2018-02-28,Pepe LePew’s Tea Party,5.0,5.0
2018-02-28,Road Runner Express,5.0,5.0
2018-02-28,Roaring Rapids,5.0,5.0
2018-02-28,Speedy Gonzales Hot Rod Racers,5.0,5.0
2018-02-28,Swashbuckler,5.0,5.0
2018-02-28,Sylvester’s Pounce and Bounce,5.0,5.0
2018-02-28,Taz’s Trucking Co.,5.0,5.0
2018-02-28,The Looney Tunes Lodge,5.0,5.0
2018-02-28,Tweety’s Escape,5.0,5.0
2018-02-28,Viper,5.0,5.0
2018-02-28,WONDER WOMAN Lasso of Truth,5.0,5.0
2018-02-28,Whistlestop Train,5.0,5.0
2018-02-28,Cyclone 500,,
2018-02-28,Dive Devil,,
2018-02-28,SlingShot,,
2018-02-28,Aftermath 2: Chaos Rising,,
2018-02-28,Chupacabra,,
2018-02-28,CraZanity,,
2018-02-28,Damned 'N Disguise,,
2018-02-28,Dead End,,
2018-02-28,Demon’s Door,,
2018-02-28,Exile Hill,,
2018-02-28,GREEN LANTERN: First Flight,,
2018-02-28,Jet Stream,,
2018-02-28,NEW! Suicide Squad: The Six Flags Fright Fest Expe,,
2018-02-28,Nightmares: A Twisted Fantasy,,
2018-02-28,Red’s Revenge,,
2018-02-28,Sandblasters,,
2018-02-28,Scrambler,,
2018-02-28,TERRORtory Twisted,,
2018-02-28,THE FLASH Speed Force,,
2018-02-28,Tidal Wave,,
2018-02-28,Toyz of Terror 3D,,
2018-02-28,Twisted Colossus,,
2018-02-28,Vault 666,,
2018-02-28,Willoughby’s Resurrected,,
2018-02-28,Yosemite Sam’s Flight School,,
2018-03-01,X2,11.0,15.0
2018-03-01,Apocalypse,10.0,10.0
2018-03-01,Goliath,9.0,10.0
2018-03-01,Tatsu,9.0,10.0
